Customer_ID,Tenure,MonthlyCharge,Contract,InternetService,Churn_Actual,Churn_Probability,Churn_Risk
P140379,45.26675,207.4811,Two Year,Fiber Optic,No,0.04276653171390013,Low
T415137,63.72195,187.4847,Two Year,Fiber Optic,No,0.0,
O456467,64.32344,167.4564,Month-to-month,Fiber Optic,No,0.0,
N548388,60.48709,197.4945,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
I185824,62.56252,194.9882,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
C477136,42.64008,147.4713,Month-to-month,,No,0.024439303386671805,Low
Q724099,71.79316,124.9781,Two Year,Fiber Optic,No,0.0,
M701595,71.41919,204.9634,Month-to-month,Fiber Optic,Yes,0.4172003486783242,Medium
K790327,69.32269,152.4742,Month-to-month,DSL,No,0.010101010101010102,Low
X460024,67.4011,152.4579,Two Year,DSL,No,0.0,
C632525,46.37208,240.1149,Month-to-month,Fiber Optic,Yes,0.807414844608019,High
R430129,60.46139,192.4404,Month-to-month,Fiber Optic,No,0.0,
R104575,60.80077,117.4835,Month-to-month,,No,0.0010887772194304846,Low
E177109,65.32231,187.4974,One year,DSL,No,0.013025210084033614,Low
H419829,71.1184,207.6094,Two Year,Fiber Optic,No,0.0,
S400879,71.89548,139.9512,Month-to-month,DSL,No,0.014957264957264958,Low
V424932,57.18666,207.6094,One year,Fiber Optic,No,0.021444444444444443,Low
P239147,53.4946,175.0062,One year,DSL,No,0.008787330316742082,Low
F98602,65.44679,232.6228,One year,Fiber Optic,No,0.01380952380952381,Low
F417728,46.30752,127.475,Month-to-month,,No,0.08588511247953973,Low
J269900,55.94357,147.4421,Month-to-month,Fiber Optic,No,0.012698412698412698,Low
X390643,71.51954,230.1051,Month-to-month,Fiber Optic,No,0.09280483086547138,Low
P997581,62.88109,137.4684,Two Year,,No,0.0,
W805678,66.41154,192.4885,Month-to-month,Fiber Optic,No,0.0,
L529675,66.07472,217.4725,Two Year,Fiber Optic,No,0.0,
U648807,48.98746,142.4827,Month-to-month,DSL,No,0.07362155693225451,Low
O409629,63.43732,195.0062,Two Year,Fiber Optic,No,0.0,
Z296111,50.62544,115.0021,Month-to-month,,No,0.02156186612576065,Low
Q213577,44.59308,182.4608,Two Year,Fiber Optic,No,0.0,
J745220,66.31632,225.1457,One year,DSL,No,0.0295428356809431,Low
L283891,62.25247,182.4608,Month-to-month,Fiber Optic,No,0.019168282697694463,Low
Y538750,60.91248,240.1149,Month-to-month,Fiber Optic,No,0.2562738974561909,Low
Z334157,44.58913,222.65,Month-to-month,Fiber Optic,No,0.3345781442384774,Medium
V225599,49.26183,129.9483,Month-to-month,DSL,No,0.038187511486209476,Low
V186499,52.68582,210.1518,Month-to-month,,No,0.24366141829213553,Low
P940749,65.67297,117.4872,Month-to-month,DSL,No,0.0,
I136611,45.29142,162.5005,One year,,No,0.012698412698412698,Low
I182227,64.47686,152.4742,Two Year,DSL,No,0.0029411764705882353,Low
N660411,64.31881,207.4673,Month-to-month,Fiber Optic,No,0.02174207174207174,Low
A968154,50.30252,222.6609,Month-to-month,,No,0.39440109439195437,Medium
W26439,67.89706,222.6143,Two Year,DSL,No,0.008368121442125238,Low
Z841374,63.28097,114.9728,Month-to-month,Fiber Optic,No,0.0,
A615789,67.32753,275.1198,One year,Fiber Optic,No,0.08119241061655921,Low
N772001,64.48925,112.4551,Month-to-month,Fiber Optic,No,0.0038461538461538464,Low
C915618,68.10386,165.0113,Month-to-month,,No,0.0,
B921488,51.60111,255.1555,Month-to-month,Fiber Optic,No,0.23402195844710852,Low
Q715652,48.52168,127.4601,Month-to-month,DSL,No,0.0038461538461538464,Low
D428991,53.63969,129.9483,Month-to-month,DSL,No,0.002819672131147541,Low
M462715,47.17599,127.4421,Month-to-month,DSL,No,0.03469586978134562,Low
E231042,51.45585,125.0073,One year,,No,0.0,
E224206,49.30109,114.9509,Two Year,DSL,No,0.0,
J220096,49.60599,159.9875,One year,Fiber Optic,No,0.0,
Q748629,60.15131,190.127,One year,DSL,No,0.0038461538461538464,Low
G44628,47.98376,82.49655,Month-to-month,,No,0.010084033613445377,Low
B369070,69.56294,202.65,Month-to-month,DSL,No,0.08426709624592008,Low
I891354,64.78357,157.4698,Month-to-month,Fiber Optic,No,0.011111111111111112,Low
B118468,51.41313,137.4836,One year,DSL,No,0.002,Low
B317246,66.3094,82.49655,One year,,No,0.0,
G486098,66.34756,182.49,Month-to-month,,No,0.011456670196019113,Low
R935847,60.95034,154.9618,Month-to-month,DSL,No,0.005555555555555556,Low
A32952,52.38554,222.65,Two Year,Fiber Optic,No,0.020593149540517962,Low
F659682,62.26072,149.9928,One year,DSL,No,0.0,
S469701,64.67817,137.4684,Two Year,,No,0.0,
B785760,56.57319,210.138,Month-to-month,,Yes,0.28121112459405245,Low
U924025,39.1168,194.9663,One year,DSL,No,0.2979660531652957,Low
P661258,59.95075,255.1198,One year,DSL,No,0.04823156187474029,Low
G590799,65.91841,142.5007,Month-to-month,DSL,No,0.02027939380880557,Low
I860167,61.19826,192.4705,Two Year,Fiber Optic,No,0.0038461538461538464,Low
B66948,64.46737,190.1737,Month-to-month,,No,0.05069014291153486,Low
Y990162,61.9981,139.965,Two Year,DSL,No,0.002380952380952381,Low
Y590115,68.30662,159.9349,Month-to-month,Fiber Optic,No,0.0,
U529658,67.86743,139.9979,Two Year,,No,0.0,
Z269213,67.77528,210.127,Two Year,Fiber Optic,No,0.0,
J04479,50.073,182.4676,One year,Fiber Optic,No,0.008620689655172414,Low
B181180,64.53,175.1331,Month-to-month,,No,0.12854035875721628,Low
J908601,59.74092,117.4858,Month-to-month,,No,0.0,
F455342,68.60052,104.9643,Two Year,DSL,No,0.0,
Q546354,58.46636,222.6326,Month-to-month,DSL,No,0.3141469318571533,Medium
A100934,58.10315,119.9568,Month-to-month,DSL,No,0.009456861331410717,Low
N93461,47.47601,277.6513,One year,Fiber Optic,No,0.09004842640737255,Low
V946663,61.30152,149.989,Month-to-month,,No,0.0,
S258229,60.22359,210.1518,Month-to-month,,No,0.15284616678581542,Low
C242980,71.77038,134.9801,One year,,No,0.0,
F185772,58.7517,182.49,Month-to-month,,No,0.037461910070605724,Low
R347015,65.62921,79.97886,One year,,No,0.0,
W956484,66.12646,117.5015,Two Year,,No,0.0,
I846273,70.04547,127.4738,Two Year,DSL,No,0.0,
D788614,64.25103,107.482,Two Year,DSL,No,0.0,
A885053,61.67482,139.9512,Month-to-month,DSL,No,0.005555555555555556,Low
P899811,58.70772,139.9349,Month-to-month,DSL,No,0.0038461538461538464,Low
V488557,67.55012,154.9755,Month-to-month,DSL,No,0.014180204151232636,Low
Y289549,67.28603,162.4526,Month-to-month,Fiber Optic,No,0.0,
X891847,50.86377,117.472,Month-to-month,,No,0.0,
R526092,66.30503,179.9656,Month-to-month,Fiber Optic,No,0.0,
H155905,55.67304,245.1283,One year,DSL,No,0.08388560687653321,Low
U635749,58.7814,129.9915,Two Year,DSL,No,0.0,
W37205,56.79978,137.4686,One year,Fiber Optic,No,0.0,
X808609,49.95803,172.4579,Month-to-month,Fiber Optic,No,0.015949820788530467,Low
T59603,46.25154,174.9768,Month-to-month,DSL,No,0.2568006307870354,Low
J203479,62.08441,182.4653,Two Year,Fiber Optic,No,0.0,
Q498262,48.38433,222.6326,Two Year,DSL,No,0.07163890117450489,Low
R424568,70.71967,172.4404,Month-to-month,DSL,No,0.01,Low
N845461,63.4041,114.9658,Two Year,,No,0.01984126984126984,Low
G419144,68.17558,112.4551,Month-to-month,Fiber Optic,No,0.0,
S441269,49.50534,127.4586,Month-to-month,,No,0.02598988215087286,Low
V604132,68.78168,92.5018,Two Year,,No,0.0,
F700951,71.60926,104.9629,Month-to-month,,No,0.006382039013617957,Low
Q562879,65.05715,107.482,Month-to-month,DSL,No,0.005555555555555556,Low
T21860,69.21008,204.9797,Month-to-month,Fiber Optic,No,0.00563423176488503,Low
Z668197,67.61857,255.1198,Month-to-month,DSL,Yes,0.8664874269259321,High
G03073,55.74968,152.466,One year,Fiber Optic,No,0.0,
X357813,62.12094,200.1185,Month-to-month,DSL,No,0.13885052449165433,Low
M795125,62.43504,92.45514,One year,DSL,No,0.0,
F943189,50.89196,210.127,Month-to-month,Fiber Optic,No,0.1399841878786998,Low
Z395113,55.22194,137.4392,One year,Fiber Optic,No,0.0,
Z366435,57.01834,124.9643,Two Year,Fiber Optic,No,0.0,
V342335,58.01836,242.6326,One year,Fiber Optic,Yes,0.3734132500914336,Medium
A521063,47.69242,159.9349,Month-to-month,Fiber Optic,No,0.0,
Y304291,60.88203,197.6288,Month-to-month,,No,0.08043921370493377,Low
F46928,36.26479,197.6288,One year,,No,0.20135554387256133,Low
F271517,68.03515,187.4673,Month-to-month,DSL,No,0.016724310776942357,Low
L239191,59.15346,129.9483,Month-to-month,DSL,No,0.0,
X932774,67.73639,222.6326,Month-to-month,DSL,No,0.33536271072273927,Medium
Z424457,45.72931,182.4653,Two Year,Fiber Optic,No,0.03318840579710145,Low
X613271,60.6238,127.4738,Month-to-month,DSL,No,0.0,
B891472,66.60339,134.9509,Month-to-month,Fiber Optic,No,0.0,
S634813,60.4218,182.447,One year,Fiber Optic,No,0.0,
D301934,69.02836,174.9882,Month-to-month,DSL,No,0.0,
V973926,68.3716,172.4705,Two Year,DSL,No,0.0,
H686071,55.49975,192.4885,Two Year,Fiber Optic,No,0.0,
B79192,44.72714,164.9647,Two Year,DSL,No,0.0,
E923432,54.28015,210.138,Month-to-month,,No,0.398338124280542,Medium
S374484,70.85122,129.9778,Two Year,DSL,No,0.006787330316742082,Low
U380766,44.60033,242.6106,Month-to-month,DSL,Yes,0.9423994181701048,High
P883127,70.2223,217.4725,One year,Fiber Optic,No,0.015476190476190475,Low
L604308,48.25953,182.4433,Two Year,DSL,No,0.012698412698412698,Low
Q983560,66.57869,184.9634,Month-to-month,DSL,No,0.011659816791395734,Low
L113911,55.09779,137.4684,One year,,No,0.0,
M818429,64.5515,114.9728,Month-to-month,Fiber Optic,No,0.0,
E459064,62.81303,197.6288,Month-to-month,,No,0.033746662694031114,Low
S406078,68.47895,277.6375,Two Year,Fiber Optic,No,0.025093370681605977,Low
B627843,71.30636,120.0035,Month-to-month,,No,0.005846153846153846,Low
P621870,55.15375,172.4404,Two Year,DSL,No,0.0,
M632305,59.92546,147.4421,Month-to-month,Fiber Optic,No,0.0,
S46702,71.82981,177.4945,Month-to-month,DSL,No,0.013353720693170236,Low
G608721,70.44254,232.6228,One year,Fiber Optic,No,0.0,
N391936,57.83255,114.9658,Month-to-month,,No,0.017296446243814666,Low
B451989,63.66597,240.1149,Month-to-month,Fiber Optic,No,0.09120040290207374,Low
P979899,68.61371,157.4836,Month-to-month,Fiber Optic,No,0.0,
M915462,66.38881,230.1051,Month-to-month,Fiber Optic,No,0.07022841606537193,Low
M458617,62.19865,127.4586,One year,,No,0.0,
O721672,65.62879,172.4404,Month-to-month,DSL,No,0.009259259259259259,Low
A923883,68.55374,154.9919,Month-to-month,DSL,No,0.009462915601023017,Low
R471623,54.68209,127.4421,One year,DSL,No,0.0,
U529656,63.5876,129.9598,Two Year,DSL,No,0.0038461538461538464,Low
G595300,67.43143,159.9349,Two Year,Fiber Optic,No,0.0,
A833360,69.04134,152.4742,One year,DSL,No,0.0,
A513224,51.43223,290.1604,One year,Fiber Optic,No,0.039343899043523575,Low
I551254,58.65834,232.624,Two Year,DSL,Yes,0.3427898047615405,Medium
P214819,46.58314,222.6281,Month-to-month,DSL,Yes,0.8416365902230087,High
I430008,54.61729,222.65,Two Year,Fiber Optic,No,0.0,
V231505,52.55441,147.4783,One year,Fiber Optic,No,0.0,
I800085,62.05469,147.4564,Month-to-month,DSL,No,0.0,
M627851,54.26219,104.9923,Two Year,,No,0.0,
Y714370,39.65071,114.9509,Month-to-month,DSL,No,0.023453996983408748,Low
E617210,57.48138,147.4783,One year,Fiber Optic,No,0.0,
H977315,62.98765,127.4887,Month-to-month,,No,0.0,
B749266,64.02167,242.6326,One year,Fiber Optic,No,0.0221001221001221,Low
M699985,47.32828,194.9581,One year,Fiber Optic,No,0.02334887334887335,Low
X162672,52.83052,154.9919,Month-to-month,DSL,Yes,0.4216447341185408,Medium
M132487,42.83737,137.4392,One year,Fiber Optic,No,0.017793317793317793,Low
K512726,42.82228,137.4686,One year,Fiber Optic,No,0.0,
W708909,64.99919,139.9678,Month-to-month,,No,0.005555555555555556,Low
X412171,60.09896,162.4689,Month-to-month,Fiber Optic,No,0.0,
G916594,59.12578,162.497,Month-to-month,DSL,No,0.002535885167464111,Low
U646366,55.62195,127.4887,Two Year,,No,0.0,
E472550,45.30473,149.9778,Month-to-month,Fiber Optic,No,0.007894736842105262,Low
W179760,70.54775,140.0342,One year,,No,0.009401709401709401,Low
N826897,54.88358,255.1417,Month-to-month,Fiber Optic,No,0.3862596981315419,Medium
U973354,60.53871,127.482,Month-to-month,Fiber Optic,No,0.0,
B754647,58.12363,182.4676,Month-to-month,Fiber Optic,No,0.0,
B246395,37.5471,267.6427,Two Year,DSL,Yes,0.7028606354301846,High
T739016,69.91537,222.6326,Two Year,DSL,No,0.0,
K596597,60.10344,225.1457,Month-to-month,DSL,No,0.41557045658714825,Medium
V892518,50.45458,149.9447,Month-to-month,DSL,No,0.025246335015621246,Low
G557674,56.7448,232.6378,Month-to-month,DSL,Yes,0.7913585273985215,High
X646636,54.78319,149.9913,Two Year,,No,0.0,
Z906336,47.1164,192.4404,Month-to-month,Fiber Optic,No,0.039914529914529914,Low
X599390,69.10177,192.4404,Two Year,Fiber Optic,No,0.0,
P49474,62.09112,92.5018,Two Year,,No,0.0,
B671396,36.7649,240.1149,Month-to-month,Fiber Optic,Yes,0.8835316888896991,High
B475008,66.77022,192.4404,Month-to-month,Fiber Optic,No,0.009401709401709401,Low
U842865,69.76806,132.466,Month-to-month,DSL,No,0.0038461538461538464,Low
K970811,40.87895,174.9699,Month-to-month,DSL,No,0.17535299926577821,Low
T547180,56.69865,187.4847,Month-to-month,Fiber Optic,No,0.0,
S70483,60.18695,139.9512,Two Year,DSL,No,0.0,
Q647797,61.44671,212.6695,Two Year,,No,0.0,
B302343,48.57121,192.4885,Month-to-month,Fiber Optic,No,0.005555555555555556,Low
D516454,47.23415,245.175,One year,,No,0.1000838538777998,Low
D877929,61.62569,222.6792,Two Year,,No,0.013846153846153847,Low
D99094,52.55226,222.6143,Month-to-month,DSL,Yes,0.8538885625845322,High
X170366,56.04565,127.4783,Two Year,DSL,No,0.0,
V173017,42.43922,192.4567,Month-to-month,Fiber Optic,No,0.14659284821556626,Low
U412541,50.02343,174.9882,Month-to-month,DSL,No,0.024479638009049773,Low
E751592,52.5986,149.9447,Month-to-month,DSL,No,0.03673999234639291,Low
E178106,70.95714,162.4538,Two Year,DSL,No,0.0038461538461538464,Low
X359892,70.52836,210.1518,Month-to-month,,No,0.034837991441407,Low
Z551553,70.31796,144.9607,Month-to-month,Fiber Optic,No,0.023947163947163945,Low
T691997,53.77815,132.4798,Two Year,DSL,No,0.0038461538461538464,Low
L43661,63.29423,220.1149,Month-to-month,DSL,Yes,0.779389613966434,High
M153118,52.36353,182.4433,Two Year,DSL,No,0.0,
Z825338,61.11318,132.466,Two Year,DSL,No,0.012462462462462463,Low
I585269,66.72045,262.6106,Month-to-month,Fiber Optic,Yes,0.6344218055515186,Medium
B465001,61.24602,210.127,Month-to-month,Fiber Optic,No,0.23686057822785073,Low
U234680,53.83688,107.4806,Month-to-month,,No,0.01,Low
P612442,56.86558,222.6792,One year,,No,0.01754709658157934,Low
T866355,38.34208,204.9496,Month-to-month,Fiber Optic,Yes,0.39072593815098977,Medium
U55456,43.76523,242.6281,Month-to-month,Fiber Optic,Yes,0.7619779824707733,High
E711283,55.72148,204.961,Month-to-month,Fiber Optic,No,0.021176021896172657,Low
J93973,67.76235,114.9658,Month-to-month,,No,0.0,
E279536,46.23103,179.9476,One year,Fiber Optic,No,0.0,
P35308,49.22513,204.9634,Two Year,Fiber Optic,No,0.009401709401709401,Low
C383894,58.29773,149.9845,Month-to-month,,No,0.0,
U707295,47.67299,102.4746,One year,,No,0.0,
E820218,60.36626,139.9678,Month-to-month,,No,0.0,
Y956857,66.83431,287.6427,Month-to-month,Fiber Optic,Yes,0.5125693178490021,Medium
X631604,63.097,172.4555,Two Year,Fiber Optic,No,0.0,
N725824,61.32236,172.4624,Month-to-month,Fiber Optic,No,0.007692307692307692,Low
G280682,65.0017,172.4624,Month-to-month,Fiber Optic,No,0.0,
D820703,62.03561,172.4441,Month-to-month,Fiber Optic,No,0.007142857142857143,Low
Z469953,52.29776,149.9483,Month-to-month,Fiber Optic,No,0.06329156223893065,Low
J850258,63.21825,107.4806,Month-to-month,,No,0.01886462500273242,Low
P899160,64.31709,124.9781,Month-to-month,Fiber Optic,No,0.0,
A572964,61.3942,184.9634,One year,DSL,No,0.009401709401709401,Low
M921632,64.395,204.9797,Month-to-month,Fiber Optic,No,0.0038461538461538464,Low
F800672,67.86102,152.4579,Month-to-month,DSL,No,0.007142857142857143,Low
O366561,55.00463,149.9598,One year,Fiber Optic,No,0.012077294685990338,Low
S826818,50.61987,147.4738,Month-to-month,Fiber Optic,No,0.007894736842105262,Low
Q611025,64.01062,172.4871,Month-to-month,,No,0.008091440723019667,Low
T986176,61.41438,137.4872,Month-to-month,Fiber Optic,No,0.0,
L266982,68.52821,142.4689,Two Year,DSL,No,0.0038461538461538464,Low
X161386,48.37971,207.6094,Month-to-month,Fiber Optic,No,0.2596707871663607,Low
Q344342,71.80759,144.9607,Two Year,Fiber Optic,No,0.005555555555555556,Low
Q61554,71.60143,182.4676,One year,Fiber Optic,No,0.008496732026143792,Low
C655768,59.28535,182.4653,Month-to-month,Fiber Optic,No,0.0,
D102709,56.46532,119.9568,Month-to-month,DSL,No,0.004723346828609986,Low
J637021,57.62771,129.9483,Month-to-month,DSL,No,0.007669058490976299,Low
I983906,70.83916,129.9483,Month-to-month,DSL,No,0.005197505197505198,Low
E84336,63.75133,139.9349,One year,DSL,No,0.0,
G497362,69.4907,240.1149,Month-to-month,Fiber Optic,No,0.17481030780215925,Low
A993007,62.54412,162.4526,Month-to-month,Fiber Optic,No,0.007894736842105262,Low
D169453,56.24277,242.6281,Two Year,Fiber Optic,No,0.026521739130434784,Low
H738053,57.31296,194.9768,Two Year,Fiber Optic,No,0.0,
M651215,68.99972,184.9496,Month-to-month,DSL,No,0.0038461538461538464,Low
V825307,60.50578,139.9349,Two Year,DSL,No,0.0,
X94562,68.16171,139.9568,Month-to-month,Fiber Optic,No,0.02612049590178173,Low
D26059,54.66546,172.4742,Two Year,Fiber Optic,No,0.0,
S615734,70.76841,207.4673,Month-to-month,Fiber Optic,No,0.014957264957264958,Low
S328426,54.22191,157.4836,Two Year,Fiber Optic,No,0.0,
G214147,44.97976,177.6508,Month-to-month,,No,0.21928804887863124,Low
Y79840,38.7682,235.1372,Month-to-month,DSL,Yes,0.8901850222031448,High
G428249,70.91142,179.9476,Month-to-month,Fiber Optic,No,0.0,
D171933,63.27825,159.9476,One year,DSL,No,0.005488372093023255,Low
X294795,65.36263,139.9349,Two Year,DSL,No,0.0,
W214300,65.57158,179.9476,Two Year,Fiber Optic,No,0.0,
S388590,43.20929,167.4564,Two Year,Fiber Optic,No,0.0,
Z404401,68.7415,175.1331,Month-to-month,,No,0.03861225461844656,Low
L854223,63.12959,220.1323,One year,Fiber Optic,No,0.005555555555555556,Low
L717330,63.9916,232.6378,One year,DSL,No,0.14732144344140202,Low
A177150,52.41439,275.1198,Two Year,Fiber Optic,Yes,0.4081431524944448,Medium
R279593,66.58209,124.9781,Month-to-month,Fiber Optic,No,0.0,
T74722,58.52409,149.9483,One year,Fiber Optic,No,0.0,
E739674,65.62722,172.4624,Month-to-month,Fiber Optic,No,0.010633484162895928,Low
S904420,52.9098,240.1149,One year,Fiber Optic,No,0.07628382823119666,Low
P716061,57.87826,139.965,Month-to-month,DSL,No,0.020390720390720395,Low
Y596460,63.41268,159.9476,One year,DSL,No,0.007936507936507938,Low
R101286,65.85442,124.9643,Month-to-month,Fiber Optic,No,0.0,
B967208,51.54386,192.4404,Month-to-month,Fiber Optic,No,0.0908935366991633,Low
D382079,66.91238,184.9715,Month-to-month,Fiber Optic,No,0.0,
Z20231,71.27703,152.4624,Two Year,DSL,No,0.005555555555555556,Low
D260697,61.78631,172.4555,One year,Fiber Optic,No,0.0,
Z233220,52.73595,232.6415,Month-to-month,Fiber Optic,No,0.09796152837302788,Low
Z525344,55.59681,149.9913,One year,,No,0.0,
W207606,37.11912,92.5018,One year,,No,0.007894736842105262,Low
D483202,70.70213,255.1555,Two Year,Fiber Optic,No,0.003488372093023257,Low
Z611625,70.36489,162.4676,Month-to-month,DSL,No,0.002535885167464111,Low
A759341,36.24048,222.65,Two Year,Fiber Optic,No,0.1447115064340972,Low
P685158,45.55911,137.4698,Month-to-month,DSL,No,0.016666666666666666,Low
T856966,68.86592,159.9656,Month-to-month,DSL,No,0.0,
L355969,57.0263,255.1372,Month-to-month,Fiber Optic,No,0.321951039287869,Medium
H758978,64.92702,149.9598,One year,Fiber Optic,No,0.0,
N861670,69.53494,169.9378,Month-to-month,Fiber Optic,No,0.0010887772194304846,Low
X167970,61.96931,217.484,One year,Fiber Optic,No,0.0008771929824561403,Low
S731503,65.09908,164.9853,Month-to-month,DSL,No,0.010084033613445377,Low
Q713051,61.79083,262.6106,One year,Fiber Optic,No,0.011648745519713262,Low
P948888,54.97349,137.4684,Month-to-month,,No,0.002535885167464111,Low
Q120783,62.34755,252.6378,Two Year,Fiber Optic,No,0.012621221596831352,Low
J156250,59.25503,149.9928,Month-to-month,DSL,No,0.015555555555555555,Low
O45494,60.29534,220.1323,Month-to-month,Fiber Optic,No,0.01732984913264897,Low
M592336,66.509,139.983,Month-to-month,DSL,No,0.0,
L116051,65.65204,222.6281,Month-to-month,DSL,No,0.3452578557500423,Medium
H416650,53.34051,104.9923,Two Year,,No,0.0,
T811107,59.29365,104.9781,One year,DSL,No,0.002,Low
G99438,64.89527,187.4974,Two Year,DSL,No,0.0,
L368419,63.61158,159.983,Month-to-month,Fiber Optic,No,0.0038461538461538464,Low
J997343,39.95689,182.4653,Month-to-month,Fiber Optic,No,0.04869209222150398,Low
M713475,55.90619,262.6106,Month-to-month,Fiber Optic,No,0.20922005119051895,Low
M05287,48.26544,134.9509,Month-to-month,Fiber Optic,No,0.0,
