Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Contract,InternetService,PaperlessBilling,PaymentMethod,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
1.964781,152.5104,1072.95902,9.239935,One year,DSL,Yes,Electronic Check,Yes,Yes,No,No,Yes
11.37064,147.4738,985.0942314,3.954662,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
8.761313,174.9581,1549.953908,10.00211,Month-to-month,DSL,Yes,Mailed Check,Yes,No,Yes,No,Yes
14.87243,174.9581,2163.007664,8.373684,One year,DSL,Yes,Mailed Check,Yes,No,Yes,No,No
2.558218,197.484,1449.618401,7.093203,Month-to-month,DSL,Yes,Credit Card (automatic),Yes,No,No,Yes,Yes
7.269016,220.1149,1670.890036,8.653267,Two Year,DSL,Yes,Mailed Check,No,No,Yes,Yes,Yes
1.426775,217.484,756.1541962,9.18135,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,No,No,Yes,Yes
21.31617,222.6792,2569.290158,10.80697,One year,,No,Bank Transfer(automatic),Yes,No,Yes,Yes,No
3.80496,207.6094,831.3552738,7.387913,Month-to-month,Fiber Optic,No,Electronic Check,No,No,Yes,Yes,Yes
12.57306,194.9768,1614.234523,12.27167,One year,Fiber Optic,No,Electronic Check,No,Yes,Yes,No,No
11.76752,169.9378,1216.01156,8.50057,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,No
1.690026,162.4608,1030.22533,6.544083,Month-to-month,DSL,Yes,Electronic Check,No,No,No,Yes,Yes
4.91638,147.4564,1258.92066,10.25189,Month-to-month,DSL,Yes,Mailed Check,No,No,No,No,Yes
9.873648,159.9476,1582.882748,10.43299,One year,DSL,Yes,Bank Transfer(automatic),No,No,No,Yes,Yes
6.971251,149.9447,1390.860478,13.76209,Month-to-month,DSL,No,Mailed Check,No,No,Yes,No,No
2.779089,277.6513,1017.250159,7.199791,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,No,Yes,Yes,Yes
9.112126,139.9979,1068.365286,9.930254,Month-to-month,,Yes,Credit Card (automatic),No,Yes,No,Yes,Yes
7.128376,129.9598,1185.421568,4.272572,Two Year,DSL,Yes,Credit Card (automatic),Yes,No,No,Yes,No
3.033303,137.4698,911.2594992,6.244054,Two Year,DSL,Yes,Electronic Check,No,Yes,No,No,No
3.211508,159.965,638.2966688,11.61228,One year,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,No
11.88029,169.9928,1335.552296,13.94531,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,No,No,No
9.062033,172.4624,1116.289401,10.35743,Month-to-month,Fiber Optic,No,Mailed Check,Yes,No,Yes,No,Yes
7.462849,162.4653,1452.308983,5.318294,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,No,Yes,Yes
5.951276,112.4551,849.8471125,10.15265,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
17.92442,192.4404,1903.138739,10.65674,Month-to-month,Fiber Optic,No,Electronic Check,No,No,Yes,No,No
11.36049,172.4742,1547.496008,11.99485,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,Yes,No,Yes,No
18.44164,137.4392,1760.029684,14.47622,One year,Fiber Optic,No,Bank Transfer(automatic),No,No,Yes,No,No
6.218071,230.1344,1235.041233,2.265527,Month-to-month,,No,Mailed Check,No,No,Yes,Yes,Yes
14.87149,182.4676,1532.242102,7.389506,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,Yes
11.94952,245.1457,1692.14874,8.34145,One year,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,Yes,No
5.623084,222.6281,1685.709392,8.530739,Two Year,DSL,No,Credit Card (automatic),No,No,Yes,Yes,Yes
7.032789,220.1615,1378.197785,10.58898,One year,,No,Electronic Check,No,No,Yes,Yes,Yes
20.80434,192.4705,2094.027389,13.6305,One year,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,No
15.15905,159.965,1654.594685,10.04509,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,No
27.47595,255.1198,3452.422228,6.216824,One year,DSL,No,Credit Card (automatic),No,Yes,Yes,Yes,Yes
11.75829,245.132,1556.189478,5.769435,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),Yes,Yes,Yes,Yes,Yes
3.346632,92.45514,847.5443814,11.97118,Two Year,DSL,No,Bank Transfer(automatic),No,No,No,No,No
10.15472,182.447,1048.841947,11.76163,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,Yes
18.85404,207.4673,1985.001327,4.796898,Month-to-month,Fiber Optic,No,Mailed Check,Yes,Yes,Yes,No,No
4.120579,162.4676,1063.553,11.00437,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,No,No
15.82734,137.5165,1552.219697,12.2004,Two Year,,No,Electronic Check,No,Yes,No,No,No
2.54657,182.497,576.7539469,8.861688,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,No,No,Yes
6.623366,127.475,871.6497245,8.84265,One year,,No,Electronic Check,No,Yes,No,Yes,No
10.98445,159.9642,1267.767102,1.864676,Month-to-month,,No,Mailed Check,No,No,Yes,No,Yes
9.710957,139.9678,1175.07987,6.544685,Month-to-month,,No,Credit Card (automatic),No,Yes,Yes,No,No
11.73089,139.9349,1676.476901,5.80988,Month-to-month,DSL,Yes,Mailed Check,No,No,Yes,No,Yes
12.50526,202.4433,1674.101146,9.069765,Two Year,Fiber Optic,No,Mailed Check,No,No,No,Yes,No
12.64925,187.656,1542.223736,4.973597,Month-to-month,,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
6.580765,149.9447,1288.736573,10.88425,One year,DSL,Yes,Bank Transfer(automatic),No,No,Yes,No,No
11.72569,147.4738,1198.110595,4.68229,Month-to-month,Fiber Optic,No,Mailed Check,No,No,No,No,No
17.25428,159.9942,1861.838695,10.80374,Month-to-month,,Yes,Mailed Check,No,No,No,Yes,Yes
4.143229,117.5015,558.6380046,7.176,Month-to-month,,No,Bank Transfer(automatic),Yes,Yes,No,No,No
6.468187,235.1555,1627.193453,7.299566,One year,DSL,No,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
4.827032,127.4421,1061.907795,2.698874,One year,DSL,No,Electronic Check,No,No,No,Yes,No
8.032262,137.4684,975.6560108,9.238339,Month-to-month,,Yes,Credit Card (automatic),No,No,Yes,No,Yes
18.03946,142.5007,2214.155609,5.064663,Month-to-month,DSL,No,Electronic Check,Yes,Yes,No,No,No
4.245048,172.4567,946.9600501,8.301488,Month-to-month,DSL,No,Mailed Check,No,Yes,No,Yes,Yes
8.894523,212.6415,1717.407155,8.191967,One year,DSL,Yes,Bank Transfer(automatic),No,Yes,Yes,Yes,Yes
2.847771,172.4404,929.9153923,7.228021,Month-to-month,DSL,No,Electronic Check,No,No,Yes,No,Yes
18.61815,240.1149,2064.732863,9.082762,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
6.63265,222.6281,1761.873779,10.09361,Two Year,DSL,No,Bank Transfer(automatic),No,No,Yes,Yes,No
4.351173,129.9598,1037.103018,12.67518,Two Year,DSL,Yes,Bank Transfer(automatic),Yes,No,No,Yes,No
14.61014,149.9447,1882.950851,12.72884,One year,DSL,Yes,Credit Card (automatic),No,No,Yes,No,No
4.806626,142.4827,1162.614265,6.733381,Month-to-month,DSL,No,Mailed Check,Yes,No,No,Yes,Yes
22.13831,242.6435,2616.565517,12.36091,Month-to-month,,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
5.325642,95.01949,796.4508318,13.93891,Month-to-month,,No,Electronic Check,Yes,No,No,No,No
10.05766,144.9607,1151.520457,10.35052,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,No,No
5.140738,240.1149,904.5618908,14.58033,One year,Fiber Optic,No,Credit Card (automatic),No,No,Yes,Yes,Yes
17.21579,179.9476,1670.944369,12.93123,Two Year,Fiber Optic,No,Mailed Check,No,No,No,Yes,No
4.984488,162.4608,1295.610833,8.081848,Two Year,DSL,Yes,Electronic Check,No,No,No,Yes,No
2.414,114.9658,468.36494,7.51567,Month-to-month,,Yes,Mailed Check,No,No,No,Yes,No
24.94225,137.4392,2246.098296,11.7278,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
1.887597,172.4441,628.4063951,12.2056,Two Year,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,No,No
6.592291,137.4392,646.3090606,17.1044,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,No
4.154665,127.475,412.7637414,8.270133,Month-to-month,,Yes,Electronic Check,No,Yes,No,Yes,Yes
10.42248,137.4684,1028.818406,7.868103,Month-to-month,,Yes,Credit Card (automatic),No,No,Yes,No,Yes
5.65315,104.9643,1070.918591,12.19131,Month-to-month,DSL,No,Credit Card (automatic),No,Yes,No,No,No
2.647286,127.4421,969.8255583,11.94875,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,No,Yes,No
10.573,127.4958,1089.662539,10.46827,One year,Fiber Optic,Yes,Electronic Check,Yes,No,No,No,No
10.36378,127.4783,1471.541306,7.353482,Month-to-month,DSL,No,Mailed Check,Yes,No,No,No,No
5.814507,192.4885,795.5471897,4.736819,One year,Fiber Optic,Yes,Electronic Check,No,Yes,No,No,No
19.94322,127.4958,1973.062252,10.93225,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,No,No,No
12.63051,147.4421,1225.839629,9.332735,One year,Fiber Optic,No,Credit Card (automatic),No,No,No,Yes,No
3.988032,182.4676,758.5059535,10.72646,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,No,Yes
2.459304,177.6508,753.8000793,10.95022,Two Year,,Yes,Credit Card (automatic),Yes,No,Yes,Yes,Yes
5.877819,140.0013,1060.698386,5.139013,Month-to-month,DSL,Yes,Credit Card (automatic),Yes,No,No,No,Yes
3.850863,114.9658,560.5940436,7.74801,Month-to-month,,No,Credit Card (automatic),No,No,No,Yes,Yes
17.62624,172.5034,1751.102541,8.011715,Two Year,,Yes,Electronic Check,No,Yes,No,Yes,No
2.026825,172.4742,364.1796625,11.55733,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,No,Yes,Yes
2.735806,182.4538,537.4400071,9.011614,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,No,Yes
5.131207,92.45514,740.9934575,13.60726,Month-to-month,DSL,No,Mailed Check,No,No,No,No,No
11.25684,220.1323,1386.235112,5.443862,One year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,Yes,No
10.52866,114.9509,1628.925715,10.02203,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,No,No,No
8.596278,184.9496,1431.48792,8.426711,Month-to-month,DSL,No,Bank Transfer(automatic),No,Yes,Yes,No,Yes
4.618962,152.509,885.8344713,14.74096,Month-to-month,,No,Bank Transfer(automatic),Yes,No,Yes,No,Yes
5.606293,124.9607,1193.722344,8.709293,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,No,No,Yes
18.67357,149.9913,1971.643189,1.276438,Month-to-month,,No,Electronic Check,No,No,Yes,No,No
6.941165,125.0073,783.5447103,8.8086,Month-to-month,,Yes,Bank Transfer(automatic),No,No,No,No,Yes
10.91791,182.4676,1198.334446,10.48756,Month-to-month,Fiber Optic,No,Mailed Check,No,No,Yes,No,Yes
7.33513,124.9607,1117.392471,7.527191,Month-to-month,DSL,No,Electronic Check,No,No,No,No,No
5.062073,124.9643,666.238562,10.52017,Month-to-month,Fiber Optic,No,Mailed Check,No,Yes,No,No,No
24.79814,104.9923,2334.936502,8.776288,Month-to-month,,Yes,Bank Transfer(automatic),Yes,No,No,No,No
10.31681,114.9838,1061.819409,12.05053,One year,,Yes,Electronic Check,No,Yes,No,No,No
2.395742,129.9621,949.9087685,9.099318,One year,DSL,Yes,Credit Card (automatic),No,No,Yes,No,Yes
13.70911,124.9607,1868.762719,13.34936,Month-to-month,DSL,No,Mailed Check,No,No,No,No,No
9.102322,169.9741,877.6347728,8.367848,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,No,No,No,No
1.60558,232.652,949.8530724,7.121593,Two Year,,No,Mailed Check,Yes,No,Yes,Yes,Yes
26.10713,139.9861,2616.567484,14.63594,Month-to-month,,Yes,Credit Card (automatic),Yes,No,Yes,No,No
8.450712,207.6094,1224.407955,10.46768,Two Year,Fiber Optic,Yes,Electronic Check,No,No,Yes,Yes,No
12.3548,222.6281,2102.1428,13.53186,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,Yes,Yes,Yes
4.892174,152.4798,829.160544,17.44644,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,Yes,No,No
2.586551,197.6288,719.7255006,6.754316,Month-to-month,,Yes,Mailed Check,No,No,Yes,Yes,Yes
9.175977,174.9699,1754.124518,14.07334,Month-to-month,DSL,Yes,Credit Card (automatic),No,Yes,No,Yes,Yes
6.311363,169.9378,874.5896088,0.9003326,Two Year,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,No
7.27652,240.1149,1155.524102,3.075427,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,Yes,Yes,Yes
3.226415,169.9378,510.6595626,16.15631,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,No
2.980706,182.447,422.3998081,14.22008,One year,Fiber Optic,Yes,Mailed Check,No,Yes,No,Yes,No
6.783568,182.4653,1001.378182,13.25877,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,No,Yes,Yes
5.648594,174.9581,1564.304827,3.929938,Two Year,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,No,No
6.184958,197.484,1468.274084,21.20723,Month-to-month,DSL,No,Mailed Check,Yes,No,No,Yes,Yes
23.40043,162.4676,2772.321832,11.44896,Month-to-month,DSL,No,Credit Card (automatic),No,No,Yes,No,Yes
4.109741,137.4836,1027.507457,11.01403,One year,DSL,Yes,Electronic Check,No,No,No,No,No
3.479316,200.1185,1254.551808,9.186841,Month-to-month,DSL,Yes,Credit Card (automatic),No,Yes,Yes,Yes,Yes
1.743805,255.1665,847.0257353,11.77549,Month-to-month,,No,Electronic Check,No,Yes,Yes,Yes,Yes
23.38469,265.147,2559.878176,11.85505,One year,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,Yes,Yes
16.19111,240.1149,1954.817992,9.238425,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,Yes,No
14.10279,204.9797,1570.913875,11.25811,Month-to-month,Fiber Optic,No,Mailed Check,No,Yes,No,Yes,Yes
5.102617,132.4798,1109.204756,2.478962,One year,DSL,Yes,Mailed Check,Yes,No,Yes,No,No
4.61822,169.9378,567.9194367,13.6307,Two Year,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,No
1.474087,200.1465,791.2910428,13.84738,Two Year,,Yes,Electronic Check,Yes,No,Yes,Yes,Yes
7.874401,164.9785,1895.230077,7.662995,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,No,Yes,Yes
2.885895,137.4836,867.4854039,4.370972,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,No,No,Yes
19.48432,207.6094,2070.311565,6.636853,Month-to-month,Fiber Optic,No,Mailed Check,No,No,Yes,Yes,Yes
1.203982,119.9568,696.77888,8.648062,Two Year,DSL,Yes,Credit Card (automatic),Yes,No,Yes,No,No
4.073125,267.6427,1571.964276,8.962651,Month-to-month,DSL,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
4.784022,124.9781,499.2698644,10.34257,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
11.66425,139.965,1581.415147,7.95348,Month-to-month,DSL,No,Mailed Check,No,No,No,Yes,No
1.063338,235.1417,990.2063632,12.70753,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,Yes,Yes,Yes,Yes
1.070145,184.9496,909.8932554,9.390076,Month-to-month,DSL,Yes,Electronic Check,No,Yes,Yes,No,Yes
9.664222,240.1149,1368.692393,11.87416,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,Yes,Yes
3.921335,184.9496,1186.812133,5.49158,One year,DSL,Yes,Electronic Check,No,Yes,Yes,No,Yes
8.925564,164.967,1391.823736,9.677547,Month-to-month,DSL,No,Credit Card (automatic),No,Yes,Yes,No,Yes
7.610924,149.9915,775.1851628,10.51222,Month-to-month,Fiber Optic,No,Mailed Check,Yes,No,No,No,No
11.59641,149.9598,1209.433597,8.084497,Month-to-month,Fiber Optic,No,Electronic Check,Yes,No,No,Yes,Yes
5.540815,194.9663,1201.716157,10.4476,Month-to-month,DSL,No,Mailed Check,No,No,No,Yes,Yes
5.527407,174.9919,974.4325376,9.205984,One year,Fiber Optic,Yes,Mailed Check,Yes,Yes,No,Yes,No
14.93552,165.0113,1670.49598,10.52577,Month-to-month,,No,Mailed Check,Yes,Yes,No,Yes,No
2.106961,149.9621,561.8079362,16.34933,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,No
8.11277,174.991,1186.8504,11.94896,Month-to-month,,No,Electronic Check,Yes,Yes,Yes,No,Yes
1.923729,149.9778,577.0059283,11.48473,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,Yes,No,No,No
3.542704,95.00571,645.1788133,11.25133,Two Year,,No,Mailed Check,Yes,Yes,No,No,No
4.192662,204.9634,700.7755614,8.583463,Month-to-month,Fiber Optic,No,Electronic Check,No,No,Yes,No,Yes
16.61624,232.6228,2025.44891,13.86094,Month-to-month,Fiber Optic,No,Mailed Check,Yes,No,Yes,Yes,Yes
14.91353,174.991,1806.936325,10.38794,Month-to-month,,No,Electronic Check,Yes,Yes,Yes,No,Yes
5.129202,130.0064,992.4933978,5.710563,Month-to-month,,No,Electronic Check,Yes,No,No,Yes,No
3.817742,152.466,506.3292263,11.73569,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,Yes,Yes,No,No
14.48515,179.9476,1528.122932,5.023832,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,No
19.39623,287.6427,2425.973996,15.84283,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,Yes,Yes
3.367927,179.9794,722.0495418,5.981761,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,No,No,No,Yes
9.031197,114.9838,1109.677542,9.753602,Month-to-month,,No,Mailed Check,No,Yes,No,No,Yes
10.77389,129.9915,1537.645961,15.00214,Month-to-month,DSL,Yes,Mailed Check,Yes,No,No,No,Yes
8.526865,179.9476,902.9358857,14.84998,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,No
3.761516,242.6281,924.9657013,9.824278,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,Yes,Yes
10.1408,174.9699,1774.889088,9.504751,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,Yes,Yes
13.33556,179.9476,1372.679029,10.259,One year,Fiber Optic,No,Electronic Check,No,No,No,Yes,No
14.61254,127.475,1330.997032,8.887465,Two Year,,Yes,Credit Card (automatic),No,Yes,No,Yes,No
4.098818,184.961,1132.634807,6.923717,One year,DSL,No,Mailed Check,Yes,No,No,Yes,Yes
10.99657,162.4653,1620.224811,11.98448,Two Year,DSL,Yes,Electronic Check,Yes,No,No,Yes,No
8.361438,137.4978,1057.86587,10.14014,Two Year,,No,Electronic Check,Yes,No,No,No,No
5.058557,182.4653,831.9762364,10.43105,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,No,Yes,Yes
4.816947,149.9621,760.1831445,10.63058,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
6.470869,165.0182,884.0960804,12.99445,Two Year,,No,Credit Card (automatic),Yes,Yes,Yes,No,No
9.079335,147.4738,959.8322448,9.64554,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
3.984772,184.9496,1193.459499,6.989908,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,Yes,No,Yes
17.13675,169.9447,1707.991573,10.37913,Two Year,Fiber Optic,No,Electronic Check,No,No,Yes,No,No
1.741247,172.4404,1015.142572,11.94333,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,Yes,No,Yes
2.011058,162.4653,956.6535443,8.472127,One year,DSL,Yes,Bank Transfer(automatic),Yes,No,No,Yes,Yes
12.48694,162.4608,1795.593522,11.17271,Month-to-month,DSL,Yes,Electronic Check,No,No,No,Yes,Yes
8.870031,232.6415,1296.501758,11.88644,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,Yes,Yes,Yes,No
4.082591,179.9656,787.75587,17.26615,Month-to-month,Fiber Optic,No,Electronic Check,No,Yes,No,No,Yes
18.9981,200.1323,2521.277564,13.71428,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,Yes,Yes,Yes
9.022068,214.9525,997.2010554,9.527678,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,Yes,No,Yes,Yes
13.99745,159.9794,1741.511236,6.554147,Month-to-month,DSL,Yes,Mailed Check,No,No,No,No,No
1.14019,127.525,396.3110471,11.09637,Two Year,,Yes,Bank Transfer(automatic),Yes,No,No,No,No
6.322807,235.1591,1198.455198,14.76788,One year,Fiber Optic,Yes,Electronic Check,Yes,Yes,Yes,Yes,Yes
23.81965,149.9621,2389.304765,14.47138,Two Year,Fiber Optic,Yes,Mailed Check,No,No,Yes,No,No
1.31809,104.9629,295.3935883,9.411397,Month-to-month,,No,Bank Transfer(automatic),No,No,Yes,No,Yes
20.52789,115.0021,1945.332394,11.78232,Month-to-month,,No,Bank Transfer(automatic),Yes,No,No,No,No
14.86128,92.45514,2108.712631,13.03545,Two Year,DSL,Yes,Mailed Check,No,No,No,No,No
16.53241,114.9658,1638.079725,8.88295,One year,,No,Bank Transfer(automatic),No,No,No,Yes,No
3.402225,222.6326,1243.099192,12.91437,One year,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
3.160399,139.9568,400.9668713,13.87763,Two Year,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,No,No
9.658761,187.6422,1324.009256,6.941126,Month-to-month,,Yes,Bank Transfer(automatic),No,Yes,Yes,Yes,Yes
10.40415,127.5067,1277.028074,10.32279,One year,,No,Electronic Check,No,Yes,No,No,No
13.92306,159.9476,1704.12272,11.09997,Month-to-month,DSL,Yes,Mailed Check,No,No,No,Yes,Yes
3.381603,172.4441,671.4099396,8.540979,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,Yes,Yes,No,No
7.218929,217.4725,1144.50246,8.903042,Month-to-month,Fiber Optic,No,Credit Card (automatic),No,Yes,Yes,No,Yes
7.244015,139.9861,1000.235232,5.905359,Two Year,,No,Mailed Check,Yes,No,Yes,No,Yes
4.072959,240.1149,1084.469104,11.15366,One year,Fiber Optic,No,Electronic Check,No,No,Yes,Yes,Yes
15.98922,182.4653,1770.233657,10.73681,Month-to-month,Fiber Optic,No,Credit Card (automatic),Yes,No,No,Yes,Yes
2.337769,207.6094,763.7190374,5.200129,Month-to-month,Fiber Optic,No,Mailed Check,No,No,Yes,Yes,Yes
28.31929,222.6281,3365.186813,9.541203,Two Year,DSL,No,Electronic Check,No,No,Yes,Yes,No
7.816831,182.4433,1479.383716,11.89332,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,No,Yes,Yes
16.74543,219.9902,1893.24474,14.0419,One year,Fiber Optic,Yes,Mailed Check,Yes,Yes,Yes,No,No
5.321365,157.4698,502.9172945,6.441951,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,No,No,No
5.493065,242.6143,1178.136437,7.073792,Month-to-month,Fiber Optic,No,Electronic Check,No,Yes,Yes,Yes,Yes
3.606976,212.6415,1330.057877,16.13377,Two Year,DSL,Yes,Mailed Check,No,Yes,Yes,Yes,Yes
24.09793,142.4855,2427.967505,11.58123,Two Year,,Yes,Electronic Check,Yes,Yes,Yes,No,No
11.32392,137.4872,922.3842497,11.28659,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,Yes,No,No,No
8.06514,144.9607,866.9483546,10.43043,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
3.30098,114.9658,594.5452132,12.87327,One year,,Yes,Credit Card (automatic),No,No,No,Yes,No
9.468306,124.9607,1351.920539,12.20018,Two Year,DSL,No,Credit Card (automatic),No,No,No,No,No
1.52349,174.9882,1031.356925,8.987011,Month-to-month,DSL,Yes,Credit Card (automatic),Yes,No,No,Yes,Yes
10.15451,149.9845,1224.72764,12.09389,Two Year,,No,Electronic Check,No,No,No,Yes,No
6.418936,265.147,1103.319343,10.01688,One year,Fiber Optic,No,Mailed Check,No,Yes,Yes,Yes,Yes
8.052952,182.4538,910.2691862,15.59664,One year,Fiber Optic,No,Credit Card (automatic),No,Yes,Yes,No,No
9.688409,182.49,1331.662313,13.00941,Month-to-month,,Yes,Electronic Check,No,No,No,Yes,Yes
22.05456,175.0062,2701.761153,3.363527,Month-to-month,DSL,Yes,Mailed Check,Yes,Yes,No,No,No
4.164919,159.9349,577.4706172,8.923032,One year,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,No
7.518447,220.1185,1059.388627,9.531096,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,Yes,No
6.602711,200.1185,1569.491526,14.8479,Two Year,DSL,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
